2459303.500000000, A.D. 2021-Mar-30 00:00:00.0000, -2.799084527292367E-03, -3.764824928964261E-04, -5.634985750821644E-05,  1.302159289916753E-03, -9.902330248435485E-03, -3.392827036826668E-04,  1.631498424679378E-05,  2.824851954497127E-03,  3.622086771071618E-05,
2459304.500000000, A.D. 2021-Mar-31 00:00:00.0000,  2.421419749718341E-03,  1.423270693317715E-03,  8.855529560733776E-05, -5.117539981306632E-03,  8.641383320200062E-03,  2.353331074587405E-04,  1.622994139463419E-05,  2.810127241098386E-03, -2.556637201187576E-05,
2459305.500000000, A.D. 2021-Apr-01 00:00:00.0000, -1.648649069112418E-03, -2.298370218335301E-03, -1.085026712911872E-04,  8.099783991952783E-03, -5.817693446185306E-03, -8.741560873835362E-05,  1.634820859490666E-05,  2.830604572046972E-03,  9.537483652577008E-06,
2459306.500000000, A.D. 2021-Apr-02 00:00:00.0000,  5.913300418615204E-04,  2.742819143775642E-03,  1.084890552003737E-04, -9.825408922491662E-03,  2.129369600644809E-03, -7.267723514744481E-05,  1.621727902186508E-05,  2.807934819216493E-03,  8.024242816822555E-06,
2459307.500000000, A.D. 2021-Apr-03 00:00:00.0000,  5.380182329333916E-04, -2.775686983009745E-03, -9.244706391209242E-05,  9.791226504970768E-03,  1.914834223364882E-03,  2.188237083216275E-04,  1.633813218135918E-05,  2.828859895124621E-03, -2.380876317886406E-05,
2459308.500000000, A.D. 2021-Apr-04 00:00:00.0000, -1.619037282823396E-03,  2.300059087085251E-03,  5.870175140166617E-05, -8.225330969139804E-03, -5.737490231266524E-03, -3.335560980961154E-04,  1.624861731666419E-05,  2.813360876758122E-03,  3.588968368651313E-05,
2459309.500000000, A.D. 2021-Apr-05 00:00:00.0000,  2.385350289657164E-03, -1.505480758219576E-03, -1.819240093094825E-05,  5.304821633407664E-03,  8.477403721445611E-03,  3.883422739219444E-04,  1.629136368440479E-05,  2.820762180898726E-03, -4.104395669952112E-05,
2459310.500000000, A.D. 2021-Apr-06 00:00:00.0000, -2.796171069165488E-03,  3.867635205779394E-04, -2.864199235127292E-05, -1.404234325228143E-03, -9.893756313637161E-03, -3.801725923470417E-04,  1.630393025013451E-05,  2.822938014305975E-03,  3.925848560969739E-05,
2459311.500000000, A.D. 2021-Apr-07 00:00:00.0000,  2.717432158131988E-03,  7.182211511505712E-04,  6.750860272360175E-05, -2.601717136289525E-03,  9.692747572208039E-03,  3.117402422034476E-04,  1.623818235758921E-05,  2.811554119602114E-03, -3.108897837668327E-05,
2459312.500000000, A.D. 2021-Apr-08 00:00:00.0000, -2.202895093810233E-03, -1.773784831545876E-03, -9.792901364345418E-05,  6.247120407162219E-03, -7.774590527907423E-03, -1.865446872638188E-04,  1.634446127833155E-05,  2.829955744295060E-03,  1.659672304835451E-05,
2459313.500000000, A.D. 2021-Apr-09 00:00:00.0000,  1.310278456565419E-03,  2.480777201994194E-03,  1.099389589663814E-04, -8.891090044547129E-03,  4.694968708772143E-03,  3.452796142461756E-05,  1.621591504810373E-05,  2.807698654480607E-03,  4.144191817298911E-07,
2459314.500000000, A.D. 2021-Apr-10 00:00:00.0000, -2.239406161337144E-04, -2.819073356765448E-03, -1.056210584289666E-04,  9.944245517605291E-03, -7.771840680027929E-04,  1.235948945265449E-04,  1.634428809455821E-05,  2.829925758454242E-03, -1.732758967899264E-05,
2459315.500000000, A.D. 2021-Apr-11 00:00:00.0000, -9.388837031876546E-04,  2.648973622102327E-03,  8.170278960334084E-05, -9.473339421146284E-03, -3.316038186670021E-03, -2.648105425817741E-04,  1.623859590257922E-05,  2.811625722697503E-03,  3.152288376994845E-05,
2459316.500000000, A.D. 2021-Apr-12 00:00:00.0000,  1.895595006500336E-03, -2.091139166361108E-03, -4.687284163583457E-05,  7.382137163741787E-03,  6.737109126285877E-03,  3.569130654098666E-04,  1.630327704741512E-05,  2.822824915761064E-03, -3.947107952263959E-05,
2459317.500000000, A.D. 2021-Apr-13 00:00:00.0000, -2.588444869559130E-03,  1.121311558821697E-03,  1.138671123319779E-06, -4.012675610137561E-03, -9.159290134136097E-03, -3.932822248023695E-04,  1.629206849134849E-05,  2.820884214438099E-03,  4.102397345920093E-05,
2459318.500000000, A.D. 2021-Apr-14 00:00:00.0000,  2.812661439934179E-03, -4.019507638765359E-05,  4.147781139885729E-05,  1.023377355319717E-04,  1.002745132122155E-02,  3.650510409160297E-04,  1.624800247067527E-05,  2.813254419475220E-03, -3.557134766418133E-05,
2459319.500000000, A.D. 2021-Apr-15 00:00:00.0000, -2.596524254079785E-03, -1.120066913084929E-03, -8.023764490284629E-05,  3.936876960497758E-03, -9.165365349509144E-03, -2.721244156062058E-04,  1.633861998886494E-05,  2.828944356376021E-03,  2.313957966024120E-05,
2459320.500000000, A.D. 2021-Apr-16 00:00:00.0000,  1.932084397320314E-03,  2.034824271350870E-03,  1.032519118303266E-04, -7.298740616674183E-03,  6.913190038610166E-03,  1.391531992220980E-04,  1.621689124014835E-05,  2.807867676893593E-03, -7.225464664584477E-06,
2459321.500000000, A.D. 2021-Apr-17 00:00:00.0000, -9.697470277771166E-04, -2.657015895809335E-03, -1.111093686196216E-04,  9.371603590635307E-03, -3.410271077150800E-03,  1.947113414020876E-05,  1.634837775911847E-05,  2.830633861922288E-03, -1.028168719648786E-05,
2459322.500000000, A.D. 2021-Apr-18 00:00:00.0000, -1.896242087803193E-04,  2.802012640960137E-03,  9.866076974766941E-05, -1.002335357696433E-02, -6.459356834139583E-04, -1.764504338895985E-04,  1.623009658283232E-05,  2.810154111101945E-03,  2.609885531348701E-05,
