2459313.500000000, A.D. 2021-Apr-09 00:00:00.0000,  4.540206043561387E+00, -3.237641875862860E+00, -6.535167236956733E-02,
2459316.500000000, A.D. 2021-Apr-12 00:00:00.0000,  4.540962693283976E+00, -3.175365065330844E+00, -6.585591090324330E-02,
2459319.500000000, A.D. 2021-Apr-15 00:00:00.0000,  4.535299004833561E+00, -3.114486186372275E+00, -6.646194172096580E-02,
2459322.500000000, A.D. 2021-Apr-18 00:00:00.0000,  4.524549710072286E+00, -3.051686037452281E+00, -6.700882723153158E-02,
2459325.500000000, A.D. 2021-Apr-21 00:00:00.0000,  4.512434183507330E+00, -2.986215396530328E+00, -6.738289157084305E-02,
2459328.500000000, A.D. 2021-Apr-24 00:00:00.0000,  4.501769505258351E+00, -2.920789491134367E+00, -6.762472097463981E-02,
2459331.500000000, A.D. 2021-Apr-27 00:00:00.0000,  4.491960479628903E+00, -2.859180371766493E+00, -6.789129382142876E-02,
2459334.500000000, A.D. 2021-Apr-30 00:00:00.0000,  4.479741676452137E+00, -2.802945378172928E+00, -6.831260404644655E-02,
2459337.500000000, A.D. 2021-May-03 00:00:00.0000,  4.462109458531353E+00, -2.750314710238053E+00, -6.888367303177247E-02,
2459340.500000000, A.D. 2021-May-06 00:00:00.0000,  4.438881610432587E+00, -2.697771292500847E+00, -6.946981032615374E-02,
2459343.500000000, A.D. 2021-May-09 00:00:00.0000,  4.413038202403451E+00, -2.643108806022641E+00, -6.991766194968084E-02,
2459346.500000000, A.D. 2021-May-12 00:00:00.0000,  4.388260180752504E+00, -2.587588314031871E+00, -7.019303049405311E-02,
2459349.500000000, A.D. 2021-May-15 00:00:00.0000,  4.365632223280028E+00, -2.534939487235907E+00, -7.041523550001089E-02,
2459352.500000000, A.D. 2021-May-18 00:00:00.0000,  4.342802805979074E+00, -2.488009425367588E+00, -7.074634003487180E-02,
2459355.500000000, A.D. 2021-May-21 00:00:00.0000,  4.316286481958929E+00, -2.446405230831885E+00, -7.124910403494483E-02,
2459358.500000000, A.D. 2021-May-24 00:00:00.0000,  4.284510209984330E+00, -2.407008621143902E+00, -7.183896917530641E-02,
2459361.500000000, A.D. 2021-May-27 00:00:00.0000,  4.249230932062572E+00, -2.366617425637568E+00, -7.235392205668810E-02,
2459364.500000000, A.D. 2021-May-30 00:00:00.0000,  4.214250533977840E+00, -2.324801251577227E+00, -7.269254204090296E-02,
2459367.500000000, A.D. 2021-Jun-02 00:00:00.0000,  4.182133907586987E+00, -2.284479014218104E+00, -7.290971545085206E-02,
2459370.500000000, A.D. 2021-Jun-05 00:00:00.0000,  4.151935955241582E+00, -2.249300708915486E+00, -7.316719094701687E-02,
2459373.500000000, A.D. 2021-Jun-08 00:00:00.0000,  4.120260747293184E+00, -2.220396124254274E+00, -7.358513503408209E-02,
2459376.500000000, A.D. 2021-Jun-11 00:00:00.0000,  4.084389734047702E+00, -2.195567749404830E+00, -7.414154352989055E-02,
2459379.500000000, A.D. 2021-Jun-14 00:00:00.0000,  4.044630022348052E+00, -2.171244746982202E+00, -7.469503149089138E-02,
2459382.500000000, A.D. 2021-Jun-17 00:00:00.0000,  4.004217821112803E+00, -2.145492252088020E+00, -7.510243723911002E-02,
2459385.500000000, A.D. 2021-Jun-20 00:00:00.0000,  3.966713110309310E+00, -2.119831944347338E+00, -7.534616932198283E-02,
2459388.500000000, A.D. 2021-Jun-23 00:00:00.0000,  3.932841695282390E+00, -2.097987616768277E+00, -7.555578319548516E-02,
2459391.500000000, A.D. 2021-Jun-26 00:00:00.0000,  3.899954489691158E+00, -2.082456193309787E+00, -7.588806246874716E-02,
2459394.500000000, A.D. 2021-Jun-29 00:00:00.0000,  3.864611957876857E+00, -2.072352067681651E+00, -7.638735842949791E-02,
2459397.500000000, A.D. 2021-Jul-02 00:00:00.0000,  3.825634132975459E+00, -2.064303939217654E+00, -7.695313698919674E-02,
2459400.500000000, A.D. 2021-Jul-05 00:00:00.0000,  3.785147047898903E+00, -2.055292471841065E+00, -7.742582110269111E-02,
2459403.500000000, A.D. 2021-Jul-08 00:00:00.0000,  3.746967700670744E+00, -2.045226167721473E+00, -7.772117219914550E-02,
2459406.500000000, A.D. 2021-Jul-11 00:00:00.0000,  3.713373034686063E+00, -2.037165941587225E+00, -7.791046473997110E-02,
2459409.500000000, A.D. 2021-Jul-14 00:00:00.0000,  3.683056002324363E+00, -2.034560312146077E+00, -7.815987225423089E-02,
2459412.500000000, A.D. 2021-Jul-17 00:00:00.0000,  3.652492758668540E+00, -2.038059669208659E+00, -7.857779612924312E-02,
2459415.500000000, A.D. 2021-Jul-20 00:00:00.0000,  3.619220593888293E+00, -2.045039254376895E+00, -7.912334523524758E-02,
2459418.500000000, A.D. 2021-Jul-23 00:00:00.0000,  3.583953449932104E+00, -2.051884084249811E+00, -7.964639255187578E-02,
2459421.500000000, A.D. 2021-Jul-26 00:00:00.0000,  3.550069802272199E+00, -2.056966296028902E+00, -8.001309405985221E-02,
2459424.500000000, A.D. 2021-Jul-29 00:00:00.0000,  3.520884037344663E+00, -2.062082617138929E+00, -8.022231283334232E-02,
2459427.500000000, A.D. 2021-Aug-01 00:00:00.0000,  3.496722554746722E+00, -2.070935306538610E+00, -8.041309129072022E-02,
2459430.500000000, A.D. 2021-Aug-04 00:00:00.0000,  3.474653389933844E+00, -2.085676279803813E+00, -8.073854248012165E-02,
2459433.500000000, A.D. 2021-Aug-07 00:00:00.0000,  3.451318399978295E+00, -2.104943127635876E+00, -8.122754570944034E-02,
