2459303.500000000, A.D. 2021-Mar-30 00:00:00.0000,  5.859989443103323E+00, -8.057979446602371E+00, -9.319223913544995E-02,  4.200175441358283E-03,  3.267395127402750E-03, -2.237306626879769E-04,  5.754665540143641E-02,  9.963894511112796E+00, -1.700910293349024E-04,
2459304.500000000, A.D. 2021-Mar-31 00:00:00.0000,  5.864188911575255E+00, -8.054710889121035E+00, -9.341594910301687E-02,  4.198772794546017E-03,  3.269752132529350E-03, -2.237071272098058E-04,  5.754567341961327E-02,  9.963724486230737E+00, -1.699779466344480E-04,
2459305.500000000, A.D. 2021-Apr-01 00:00:00.0000,  5.868386962272533E+00, -8.051439881161128E+00, -9.363968302171725E-02,  4.197305865648662E-03,  3.272278123376118E-03, -2.237661002546062E-04,  5.754469160731228E-02,  9.963554490700524E+00, -1.700379298413384E-04,
2459306.500000000, A.D. 2021-Apr-02 00:00:00.0000,  5.872583496192711E+00, -8.048166317401476E+00, -9.386348633047166E-02,  4.195749142453590E-03,  3.274861908308618E-03, -2.238457258898737E-04,  5.754370914223320E-02,  9.963384382145293E+00, -1.701967053744795E-04,
2459307.500000000, A.D. 2021-Apr-03 00:00:00.0000,  5.876778429573709E+00, -8.044890151839706E+00, -9.408737450697471E-02,  4.194115966399886E-03,  3.277472132334518E-03, -2.239319799642135E-04,  5.754272552881214E-02,  9.963214074760812E+00, -1.704212970908473E-04,
2459308.500000000, A.D. 2021-Apr-04 00:00:00.0000,  5.880971705603486E+00, -8.041611341547343E+00, -9.431136424710718E-02,  4.192404186811141E-03,  3.280160828650066E-03, -2.240509253488835E-04,  5.754174037728316E-02,  9.963043501061199E+00, -1.707548072102778E-04,
2459309.500000000, A.D. 2021-Apr-05 00:00:00.0000,  5.885163182987171E+00, -8.038329845446157E+00, -9.453546347462326E-02,  4.190538200988110E-03,  3.282819150336303E-03, -2.241399856453695E-04,  5.754075301756790E-02,  9.962872545025981E+00, -1.711547378390512E-04,
2459310.500000000, A.D. 2021-Apr-06 00:00:00.0000,  5.889352764295609E+00, -8.035045710599322E+00, -9.475963866030872E-02,  4.188601273844896E-03,  3.285451935426094E-03, -2.242091209389519E-04,  5.753976333655477E-02,  9.962701187070499E+00, -1.715759594806483E-04,
2459311.500000000, A.D. 2021-Apr-07 00:00:00.0000,  5.893540338635878E+00, -8.031758980142550E+00, -9.498385758512820E-02,  4.186545033624992E-03,  3.287980160261358E-03, -2.242134016105301E-04,  5.753877115560447E-02,  9.962529396264312E+00, -1.719839833406502E-04,
2459312.500000000, A.D. 2021-Apr-08 00:00:00.0000,  5.897725866407722E+00, -8.028469781445013E+00, -9.520805040819383E-02,  4.184509197947120E-03,  3.290404441748847E-03, -2.241657209954653E-04,  5.753777692839674E-02,  9.962357251159636E+00, -1.722967837652254E-04,
