2459314.500000000, A.D. 2021-Apr-10 00:00:00.0000,  6.848838229040440E+00, -7.688849593063286E+00, -9.258158719720463E-02,
2459315.500000000, A.D. 2021-Apr-11 00:00:00.0000,  6.849999163643853E+00, -7.670892340619859E+00, -9.229157229436449E-02,
2459316.500000000, A.D. 2021-Apr-12 00:00:00.0000,  6.851315409161512E+00, -7.652018352798382E+00, -9.257062044777503E-02,
2459317.500000000, A.D. 2021-Apr-13 00:00:00.0000,  6.852305079229208E+00, -7.632119875060075E+00, -9.342863071163740E-02,
2459318.500000000, A.D. 2021-Apr-14 00:00:00.0000,  6.852464653416269E+00, -7.611270511234333E+00, -9.477980509953722E-02,
2459319.500000000, A.D. 2021-Apr-15 00:00:00.0000,  6.851362408847959E+00, -7.589732597306955E+00, -9.644814983772913E-02,
2459320.500000000, A.D. 2021-Apr-16 00:00:00.0000,  6.848731223816823E+00, -7.567919999251017E+00, -9.819589580045934E-02,
2459321.500000000, A.D. 2021-Apr-17 00:00:00.0000,  6.844528834287093E+00, -7.546318921815123E+00, -9.977032437173110E-02,
2459322.500000000, A.D. 2021-Apr-18 00:00:00.0000,  6.838942583146213E+00, -7.525389861100061E+00, -1.009547852401620E-01,
2459323.500000000, A.D. 2021-Apr-19 00:00:00.0000,  6.832339880218951E+00, -7.505482640362475E+00, -1.016075612428049E-01,
2459324.500000000, A.D. 2021-Apr-20 00:00:00.0000,  6.825187397930704E+00, -7.486786761666727E+00, -1.016794115378774E-01,
2459325.500000000, A.D. 2021-Apr-21 00:00:00.0000,  6.817967168678468E+00, -7.469320535119770E+00, -1.012108141330746E-01,
2459326.500000000, A.D. 2021-Apr-22 00:00:00.0000,  6.811108140073675E+00, -7.452948615740585E+00, -1.003161026263638E-01,
2459327.500000000, A.D. 2021-Apr-23 00:00:00.0000,  6.804938536940375E+00, -7.437414426643481E+00, -9.916200133854905E-02,
2459328.500000000, A.D. 2021-Apr-24 00:00:00.0000,  6.799655905658340E+00, -7.422377964869037E+00, -9.794514895163478E-02,
2459329.500000000, A.D. 2021-Apr-25 00:00:00.0000,  6.795309595981598E+00, -7.407455334793590E+00, -9.686997500660728E-02,
2459330.500000000, A.D. 2021-Apr-26 00:00:00.0000,  6.791792691612875E+00, -7.392260647536751E+00, -9.612630508928742E-02,
2459331.500000000, A.D. 2021-Apr-27 00:00:00.0000,  6.788844781881744E+00, -7.376452399183191E+00, -9.586574609495901E-02,
2459332.500000000, A.D. 2021-Apr-28 00:00:00.0000,  6.786071404192263E+00, -7.359784551432739E+00, -9.617731499197091E-02,
2459333.500000000, A.D. 2021-Apr-29 00:00:00.0000,  6.782988084561973E+00, -7.342157009760029E+00, -9.706583038346868E-02,
2459334.500000000, A.D. 2021-Apr-30 00:00:00.0000,  6.779093212951539E+00, -7.323652514662361E+00, -9.844017532779838E-02,
2459335.500000000, A.D. 2021-May-01 00:00:00.0000,  6.773962206832992E+00, -7.304541883232146E+00, -1.001199858215095E-01,
2459336.500000000, A.D. 2021-May-02 00:00:00.0000,  6.767339437438332E+00, -7.285244267198938E+00, -1.018652946544571E-01,
2459337.500000000, A.D. 2021-May-03 00:00:00.0000,  6.759195928270773E+00, -7.266246176417587E+00, -1.034240140340574E-01,
2459338.500000000, A.D. 2021-May-04 00:00:00.0000,  6.749730907518028E+00, -7.248003300236653E+00, -1.045826890367666E-01,
2459339.500000000, A.D. 2021-May-05 00:00:00.0000,  6.739319868203989E+00, -7.230857018739193E+00, -1.052043493829669E-01,
2459340.500000000, A.D. 2021-May-06 00:00:00.0000,  6.728432902837819E+00, -7.214986924422280E+00, -1.052448375707866E-01,
2459341.500000000, A.D. 2021-May-07 00:00:00.0000,  6.717551286065841E+00, -7.200401818522956E+00, -1.047491303316080E-01,
2459342.500000000, A.D. 2021-May-08 00:00:00.0000,  6.707100126570992E+00, -7.186958397269878E+00, -1.038349882047946E-01,
2459343.500000000, A.D. 2021-May-09 00:00:00.0000,  6.697401825401857E+00, -7.174394157257259E+00, -1.026713488066698E-01,
2459344.500000000, A.D. 2021-May-10 00:00:00.0000,  6.688646951925670E+00, -7.162365350308816E+00, -1.014558532853930E-01,
2459345.500000000, A.D. 2021-May-11 00:00:00.0000,  6.680877309962344E+00, -7.150486591933049E+00, -1.003927349675436E-01,
2459346.500000000, A.D. 2021-May-12 00:00:00.0000,  6.673978420263320E+00, -7.138372922712843E+00, -9.967038175260158E-02,
2459347.500000000, A.D. 2021-May-13 00:00:00.0000,  6.667683040985651E+00, -7.125686428391202E+00, -9.943764827745843E-02,
2459348.500000000, A.D. 2021-May-14 00:00:00.0000,  6.661591752362611E+00, -7.112187418961800E+00, -9.977951795733422E-02,
2459349.500000000, A.D. 2021-May-15 00:00:00.0000,  6.655218500788775E+00, -7.097784512656242E+00, -1.006958167332978E-01,
2459350.500000000, A.D. 2021-May-16 00:00:00.0000,  6.648064909193693E+00, -7.082570222986194E+00, -1.020902667970319E-01,
2459351.500000000, A.D. 2021-May-17 00:00:00.0000,  6.639714998428572E+00, -7.066823977533937E+00, -1.037783643404747E-01,
2459352.500000000, A.D. 2021-May-18 00:00:00.0000,  6.629926008727777E+00, -7.050969849056060E+00, -1.055182169161515E-01,
2459353.500000000, A.D. 2021-May-19 00:00:00.0000,  6.618683384264865E+00, -7.035493890679009E+00, -1.070586365041489E-01,
2459354.500000000, A.D. 2021-May-20 00:00:00.0000,  6.606199079052792E+00, -7.020845983252381E+00, -1.081895710468006E-01,
