2459317.500000000, A.D. 2021-Apr-13 00:00:00.0000, -2.588444869559130E-03,  1.121311558821697E-03,  1.138671123319779E-06,
2459317.541666667, A.D. 2021-Apr-13 01:00:00.0000, -2.726805216224126E-03,  7.288348383522744E-04, -1.520088820583685E-05,
2459317.583333333, A.D. 2021-Apr-13 02:00:00.0000, -2.805766018865228E-03,  3.204791274560690E-04, -3.120936221345083E-05,
2459317.625000000, A.D. 2021-Apr-13 03:00:00.0000, -2.823711162155003E-03, -9.484810530188158E-05, -4.653917366134713E-05,
2459317.666666667, A.D. 2021-Apr-13 04:00:00.0000, -2.780347825314137E-03, -5.081180404753040E-04, -6.085854685110541E-05,
2459317.708333333, A.D. 2021-Apr-13 05:00:00.0000, -2.676704356859880E-03, -9.103734376176882E-04, -7.385846927659748E-05,
2459317.750000000, A.D. 2021-Apr-13 06:00:00.0000, -2.515100945445893E-03, -1.292917743321772E-03, -8.525909940981746E-05,
2459317.791666667, A.D. 2021-Apr-13 07:00:00.0000, -2.299094296204565E-03, -1.647496830215855E-03, -9.481551049201755E-05,
2459317.833333333, A.D. 2021-Apr-13 08:00:00.0000, -2.033397896178941E-03, -1.966470113766417E-03, -1.023226765742603E-04,
2459317.875000000, A.D. 2021-Apr-13 09:00:00.0000, -1.723779764467752E-03, -2.242968098108738E-03, -1.076196228493417E-04,
2459317.916666667, A.D. 2021-Apr-13 10:00:00.0000, -1.376939843809486E-03, -2.471033705779863E-03, -1.105926773112815E-04,
2459317.958333333, A.D. 2021-Apr-13 11:00:00.0000, -1.000369412989481E-03, -2.645745043135393E-03, -1.111777749414462E-04,
2459318.000000000, A.D. 2021-Apr-13 12:00:00.0000, -6.021950959199355E-04, -2.763317542251449E-03, -1.093617790975664E-04,
2459318.041666667, A.D. 2021-Apr-13 13:00:00.0000, -1.910102241512834E-04, -2.821183704470677E-03, -1.051827978527341E-04,
2459318.083333333, A.D. 2021-Apr-13 14:00:00.0000,  2.243035172235749E-04, -2.818048957212004E-03, -9.872948606084012E-05,
2459318.125000000, A.D. 2021-Apr-13 15:00:00.0000,  6.347610606306755E-04, -2.753922433506795E-03, -9.013933731262347E-05,
2459318.166666667, A.D. 2021-Apr-13 16:00:00.0000,  1.031462278290564E-03, -2.630121803641076E-03, -7.959598407885658E-05,
2459318.208333333, A.D. 2021-Apr-13 17:00:00.0000,  1.405780231889785E-03, -2.449251641370481E-03, -6.732553954736895E-05,
2459318.250000000, A.D. 2021-Apr-13 18:00:00.0000,  1.749545784518085E-03, -2.215155204193666E-03, -5.359203120579011E-05,
2459318.291666667, A.D. 2021-Apr-13 19:00:00.0000,  2.055224891912291E-03, -1.932839940193151E-03, -3.869199375668331E-05,
2459318.333333333, A.D. 2021-Apr-13 20:00:00.0000,  2.316084834323018E-03, -1.608377547389590E-03, -2.294830847177699E-05,
2459318.375000000, A.D. 2021-Apr-13 21:00:00.0000,  2.526345650132913E-03, -1.248779946505966E-03, -6.703395095475981E-06,
2459318.416666667, A.D. 2021-Apr-13 22:00:00.0000,  2.681313133819346E-03, -8.618531158027527E-04,  9.688117166064805E-06,
2459318.458333333, A.D. 2021-Apr-13 23:00:00.0000,  2.777489908454775E-03, -4.560313450081408E-04,  2.586709377068452E-05,
2459318.500000000, A.D. 2021-Apr-14 00:00:00.0000,  2.812661439934179E-03, -4.019507638765359E-05,  4.147781139885729E-05,
2459318.541666667, A.D. 2021-Apr-14 01:00:00.0000,  2.785954282566375E-03,  3.765239063583445E-04,  5.617590920849216E-05,
2459318.583333333, A.D. 2021-Apr-14 02:00:00.0000,  2.697864410729760E-03,  7.849456529129474E-04,  6.963618657291427E-05,
2459318.625000000, A.D. 2021-Apr-14 03:00:00.0000,  2.550254188574338E-03,  1.176048855093084E-03,  8.156005373660491E-05,
2459318.666666667, A.D. 2021-Apr-14 04:00:00.0000,  2.346317331963539E-03,  1.541176242898695E-03,  9.168244257877691E-05,
2459318.708333333, A.D. 2021-Apr-14 05:00:00.0000,  2.090512098933564E-03,  1.872233359119810E-03,  9.977799226332285E-05,
2459318.750000000, A.D. 2021-Apr-14 06:00:00.0000,  1.788463875447775E-03,  2.161875518738609E-03,  1.056663393072038E-04,
2459318.791666667, A.D. 2021-Apr-14 07:00:00.0000,  1.446839262113468E-03,  2.403677964542529E-03,  1.092163633798748E-04,
2459318.833333333, A.D. 2021-Apr-14 08:00:00.0000,  1.073194668303891E-03,  2.592284628039318E-03,  1.103492683228635E-04,
2459318.875000000, A.D. 2021-Apr-14 09:00:00.0000,  6.758032342811524E-04,  2.723531485219954E-03,  1.090404113546353E-04,
2459318.916666667, A.D. 2021-Apr-14 10:00:00.0000,  2.634645842613689E-04,  2.794541237926756E-03,  1.053198307114416E-04,
2459318.958333333, A.D. 2021-Apr-14 11:00:00.0000, -1.546975729789659E-04,  2.803786920113438E-03,  9.927146129546269E-05,
2459319.000000000, A.D. 2021-Apr-14 12:00:00.0000, -5.694446591998163E-04,  2.751122981466254E-03,  9.103106733456410E-05,
2459319.041666667, A.D. 2021-Apr-14 13:00:00.0000, -9.716338048118706E-04,  2.637783390191961E-03,  8.078295868520101E-05,
2459319.083333333, A.D. 2021-Apr-14 14:00:00.0000, -1.352424422179617E-03,  2.466347272251452E-03,  6.875559147391949E-05,
2459319.125000000, A.D. 2021-Apr-14 15:00:00.0000, -1.703475676053109E-03,  2.240673519150252E-03,  5.521618282106683E-05,
2459319.166666667, A.D. 2021-Apr-14 16:00:00.0000, -2.017130182494798E-03,  1.965806611584868E-03,  4.046449239215682E-05,
